Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2020,08,653000,121,    ,99990 ,00000 ,2637 ,999,99999, , ,80720      ,4,8,12,Washington County Unincorporated Area,6,6,1235874,0,0,0,0,0,0,0,0,0,6,6,1235874,0,0,0,0,0,0,0,0,0
2020,08,655000,123,    ,99990 ,00000 ,42473 ,216,24540, , ,80631      ,4,8,12,Weld County Unincorporated Area,125,125,42813225,0,0,0,0,0,0,0,0,0,125,125,42813225,0,0,0,0,0,0,0,0,0
2020,08,657000,069,1345,83230 ,00000 ,6289 ,999,22660, , ,80549      ,4,8,12,Wellington town,205,205,56372677,0,0,0,0,0,0,11,67,13232788,205,205,56372677,0,0,0,0,0,0,11,67,13232788
2020,08,659000,027,1350,83450 ,00000 ,568 ,999,99999, , ,81252      ,4,8,12,Westcliffe town,13,13,2320236,0,0,0,0,0,0,0,0,0,13,13,2320236,0,0,0,0,0,0,0,0,0
2020,08,661000,001,1355,83835 ,00000 ,63696 ,216,19740,2, ,80031      ,4,8,12,Westminster,88,88,24439658,0,0,0,0,0,0,8,602,96543320,88,88,24439658,0,0,0,0,0,0,8,602,96543320
2020,08,665000,059,1360,84440 ,00000 ,30166 ,216,19740, , ,800338001  ,4,8,12,Wheat Ridge,147,147,36957033,0,0,0,0,0,0,7,264,43825600,147,147,36957033,0,0,0,0,0,0,7,264,43825600
2020,08,667000,087,1363,84770 ,00000 ,893 ,999,99999, , ,806548933  ,4,8,0,Wiggins town,74,74,11357737,0,0,0,1,4,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,671000,043,1370,85155 ,00000 ,662 ,999,99999, , ,81226      ,4,8,12,Williamsburg town,3,3,519000,0,0,0,0,0,0,0,0,0,3,3,519000,0,0,0,0,0,0,0,0,0
2020,08,673000,123,4560,85485 ,00000 ,14070 ,216,24540,2, ,80550      ,4,8,12,Windsor town,703,703,206153674,4,8,1686841,6,22,5393804,15,247,32665836,703,703,206153674,4,8,1686841,6,22,5393804,15,247,32665836
2020,08,675000,049,1377,85705 ,00000 ,999 ,999,99999,2, ,80482      ,4,8,0,Winter Park town,99,99,33529446,0,0,0,0,0,0,1,16,2379362,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,677000,119,1380,86090 ,00000 ,7200 ,999,17820, , ,80866      ,4,8,12,Woodland Park,28,28,12694035,0,0,0,0,0,0,0,0,0,28,28,12694035,0,0,0,0,0,0,0,0,0
2020,08,679000,125,1385,86310 ,00000 ,2342 ,999,99999, , ,80758      ,4,8,0,Wray,1,1,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,683000,125,1395,86750 ,00000 ,3524 ,999,99999, , ,80759      ,4,8,12,Yuma,4,4,581288,0,0,0,0,0,0,0,0,0,4,4,581288,0,0,0,0,0,0,0,0,0
