Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2023,08,655000,123,    ,99990 ,00000 ,54551 ,216,24540, , ,80631      ,4,8,12,Weld County Unincorporated Area,105,105,41033739,0,0,0,0,0,0,0,0,0,105,105,41033739,0,0,0,0,0,0,0,0,0
2023,08,657000,069,1345,83230 ,00000 ,9620 ,999,22660, , ,80549      ,4,8,12,Wellington town,70,70,24883502,0,0,0,0,0,0,0,0,0,70,70,24883502,0,0,0,0,0,0,0,0,0
2023,08,659000,027,1350,83450 ,00000 ,692 ,999,99999, , ,81252      ,4,8,12,Westcliffe town,4,4,892000,0,0,0,0,0,0,0,0,0,4,4,892000,0,0,0,0,0,0,0,0,0
2023,08,661000,001,1355,83835 ,00000 ,69802 ,216,19740,2, ,80031      ,4,8,12,Westminster,29,29,8696234,0,0,0,0,0,0,2,19,1545314,29,29,8696234,0,0,0,0,0,0,2,19,1545314
2023,08,665000,059,1360,84440 ,00000 ,31857 ,216,19740, , ,800338001  ,4,8,10,Wheat Ridge,60,60,16657217,0,0,0,0,0,0,2,44,7304267,41,41,11910884,0,0,0,0,0,0,0,0,0
2023,08,667000,087,1363,84770 ,00000 ,1152 ,999,99999, , ,806548933  ,4,8,12,Wiggins town,4,4,1320000,0,0,0,0,0,0,0,0,0,4,4,1320000,0,0,0,0,0,0,0,0,0
2023,08,671000,043,1370,85155 ,00000 ,682 ,999,99999, , ,81226      ,4,8,0,Williamsburg town,8,8,1166194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,673000,123,4560,85485 ,00000 ,21374 ,216,24540,2, ,80550      ,4,8,12,Windsor town,147,147,57949202,6,12,1653311,5,20,4955471,28,216,24929427,147,147,57949202,6,12,1653311,5,20,4955471,28,216,24929427
2023,08,675000,049,1377,85705 ,00000 ,1106 ,999,99999,2, ,80482      ,4,8,0,Winter Park town,97,97,32852086,0,0,0,0,0,0,2,10,1487102,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,677000,119,1380,86090 ,00000 ,8151 ,999,17820, , ,80866      ,4,8,12,Woodland Park,38,38,13701140,0,0,0,0,0,0,6,66,6758000,38,38,13701140,0,0,0,0,0,0,6,66,6758000
2023,08,679000,125,1385,86310 ,00000 ,2353 ,999,99999, , ,80758      ,4,8,0,Wray,10,10,1697780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,08,683000,125,1395,86750 ,00000 ,3497 ,999,99999, , ,80759      ,4,8,12,Yuma,1,1,225000,0,0,0,0,0,0,0,0,0,1,1,225000,0,0,0,0,0,0,0,0,0
