Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2017,08,655000,123,    ,99990 ,00000 ,42473 ,216,24540, , ,80631      ,4,8,12,Weld County Unincorporated Area,143,143,42216524,0,0,0,0,0,0,0,0,0,143,143,42216524,0,0,0,0,0,0,0,0,0
2017,08,657000,069,1345,83230 ,00000 ,6289 ,999,22660, , ,80549      ,4,8,12,Wellington town,188,188,45961909,0,0,0,0,0,0,0,0,0,188,188,45961909,0,0,0,0,0,0,0,0,0
2017,08,659000,027,1350,83450 ,00000 ,568 ,999,99999, , ,81252      ,4,8,12,Westcliffe town,2,2,557000,0,0,0,0,0,0,0,0,0,2,2,557000,0,0,0,0,0,0,0,0,0
2017,08,661000,001,1355,83835 ,00000 ,63696 ,216,19740,2, ,80031      ,4,8,12,Westminster,124,124,33962193,0,0,0,0,0,0,0,0,0,124,124,33962193,0,0,0,0,0,0,0,0,0
2017,08,665000,059,1360,84440 ,00000 ,30166 ,216,19740, , ,800338001  ,4,8,12,Wheat Ridge,22,22,6955636,0,0,0,0,0,0,0,0,0,22,22,6955636,0,0,0,0,0,0,0,0,0
2017,08,667000,087,1363,84770 ,00000 ,893 ,999,99999, , ,806548933  ,4,8,12,Wiggins town,40,40,6144570,0,0,0,0,0,0,0,0,0,40,40,6144570,0,0,0,0,0,0,0,0,0
2017,08,671000,043,1370,85155 ,00000 ,662 ,999,99999, , ,81226      ,4,8,12,Williamsburg town,3,3,152000,0,0,0,0,0,0,0,0,0,3,3,152000,0,0,0,0,0,0,0,0,0
2017,08,673000,123,4560,85485 ,00000 ,14070 ,216,24540,2, ,80550      ,4,8,6,Windsor town,496,496,138970434,1,2,675000,5,17,4752032,13,75,9089700,331,331,87411576,1,2,675000,2,8,1603202,7,42,3498675
2017,08,675000,049,1377,85705 ,00000 ,999 ,999,99999,2, ,80482      ,4,8,0,Winter Park town,81,81,27433184,0,0,0,0,0,0,1,16,2379362,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,677000,119,1380,86090 ,00000 ,7200 ,999,17820, , ,80866      ,4,8,12,Woodland Park,34,34,11022706,0,0,0,0,0,0,0,0,0,34,34,11022706,0,0,0,0,0,0,0,0,0
2017,08,679000,125,1385,86310 ,00000 ,2342 ,999,99999, , ,80758      ,4,8,12,Wray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,08,683000,125,1395,86750 ,00000 ,3524 ,999,99999, , ,80759      ,4,8,12,Yuma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
