Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2016,08,655000,123,    ,99990 ,00000 ,42473 ,216,24540, , ,80631      ,4,8,12,Weld County Unincorporated Area,140,140,27478349,0,0,0,0,0,0,0,0,0,140,140,27478349,0,0,0,0,0,0,0,0,0
2016,08,657000,069,1345,83230 ,00000 ,6289 ,999,22660, , ,80549      ,4,8,12,Wellington town,215,215,52691615,1,2,358126,11,44,6954552,25,164,12651549,215,215,52691615,1,2,358126,11,44,6954552,25,164,12651549
2016,08,659000,027,1350,83450 ,00000 ,568 ,999,99999, , ,81252      ,4,8,12,Westcliffe town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,661000,001,1355,83835 ,00000 ,63696 ,216,19740,2, ,80031      ,4,8,12,Westminster,196,196,53290614,0,0,0,0,0,0,0,0,0,196,196,53290614,0,0,0,0,0,0,0,0,0
2016,08,665000,059,1360,84440 ,00000 ,30166 ,216,19740, , ,800338001  ,4,8,12,Wheat Ridge,34,34,10253088,0,0,0,0,0,0,0,0,0,34,34,10253088,0,0,0,0,0,0,0,0,0
2016,08,667000,087,1363,84770 ,00000 ,893 ,999,99999, , ,806548933  ,4,8,0,Wiggins town,1,1,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,671000,043,1370,85155 ,00000 ,662 ,999,99999, , ,81226      ,4,8,12,Williamsburg town,1,1,24093,0,0,0,0,0,0,0,0,0,1,1,24093,0,0,0,0,0,0,0,0,0
2016,08,673000,123,4560,85485 ,00000 ,14070 ,216,24540,2, ,80550      ,4,8,0,Windsor town,296,296,92493465,1,2,699470,4,12,4198440,10,58,9826650,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,675000,049,1377,85705 ,00000 ,999 ,999,99999,2, ,80482      ,4,8,0,Winter Park town,70,70,23707690,0,0,0,0,0,0,1,13,1933232,0,0,0,0,0,0,0,0,0,0,0,0
2016,08,677000,119,1380,86090 ,00000 ,7200 ,999,17820, , ,80866      ,4,8,12,Woodland Park,27,27,10051969,0,0,0,0,0,0,2,48,5156336,27,27,10051969,0,0,0,0,0,0,2,48,5156336
2016,08,679000,125,1385,86310 ,00000 ,2342 ,999,99999, , ,80758      ,4,8,12,Wray,2,2,286358,0,0,0,0,0,0,0,0,0,2,2,286358,0,0,0,0,0,0,0,0,0
2016,08,683000,125,1395,86750 ,00000 ,3524 ,999,99999, , ,80759      ,4,8,12,Yuma,1,1,182000,0,0,0,0,0,0,0,0,0,1,1,182000,0,0,0,0,0,0,0,0,0
