Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2018,08,653000,121,    ,99990 ,00000 ,2637 ,999,99999, , ,80720      ,4,8,0,Washington County Unincorporated Area,7,7,1161440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,655000,123,    ,99990 ,00000 ,42473 ,216,24540, , ,80631      ,4,8,12,Weld County Unincorporated Area,168,168,55204112,0,0,0,0,0,0,0,0,0,168,168,55204112,0,0,0,0,0,0,0,0,0
2018,08,657000,069,1345,83230 ,00000 ,6289 ,999,22660, , ,80549      ,4,8,12,Wellington town,109,109,24472541,0,0,0,1,4,635058,6,41,7696329,109,109,24472541,0,0,0,1,4,635058,6,41,7696329
2018,08,659000,027,1350,83450 ,00000 ,568 ,999,99999, , ,81252      ,4,8,0,Westcliffe town,2,2,557000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,661000,001,1355,83835 ,00000 ,63696 ,216,19740,2, ,80031      ,4,8,11,Westminster,182,182,49393061,0,0,0,0,0,0,0,0,0,169,169,45832508,0,0,0,0,0,0,0,0,0
2018,08,665000,059,1360,84440 ,00000 ,30166 ,216,19740, , ,800338001  ,4,8,12,Wheat Ridge,20,20,6428693,0,0,0,0,0,0,0,0,0,20,20,6428693,0,0,0,0,0,0,0,0,0
2018,08,667000,087,1363,84770 ,00000 ,893 ,999,99999, , ,806548933  ,4,8,12,Wiggins town,69,69,10358740,0,0,0,0,0,0,0,0,0,69,69,10358740,0,0,0,0,0,0,0,0,0
2018,08,671000,043,1370,85155 ,00000 ,662 ,999,99999, , ,81226      ,4,8,12,Williamsburg town,8,8,593000,0,0,0,0,0,0,0,0,0,8,8,593000,0,0,0,0,0,0,0,0,0
2018,08,673000,123,4560,85485 ,00000 ,14070 ,216,24540,2, ,80550      ,4,8,6,Windsor town,541,541,145885359,0,0,0,2,6,1677188,8,50,6406194,287,287,74719052,0,0,0,0,0,0,2,16,2285530
2018,08,675000,049,1377,85705 ,00000 ,999 ,999,99999,2, ,80482      ,4,8,0,Winter Park town,85,85,28787909,0,0,0,0,0,0,1,15,2230652,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,677000,119,1380,86090 ,00000 ,7200 ,999,17820, , ,80866      ,4,8,12,Woodland Park,54,54,17724523,0,0,0,0,0,0,0,0,0,54,54,17724523,0,0,0,0,0,0,0,0,0
2018,08,679000,125,1385,86310 ,00000 ,2342 ,999,99999, , ,80758      ,4,8,0,Wray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,08,683000,125,1395,86750 ,00000 ,3524 ,999,99999, , ,80759      ,4,8,12,Yuma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
