Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2019,08,653000,121,    ,99990 ,00000 ,2637 ,999,99999, , ,80720      ,4,8,12,Washington County Unincorporated Area,8,8,1886000,0,0,0,0,0,0,0,0,0,8,8,1886000,0,0,0,0,0,0,0,0,0
2019,08,655000,123,    ,99990 ,00000 ,42473 ,216,24540, , ,80631      ,4,8,12,Weld County Unincorporated Area,157,157,52726636,0,0,0,0,0,0,0,0,0,157,157,52726636,0,0,0,0,0,0,0,0,0
2019,08,657000,069,1345,83230 ,00000 ,6289 ,999,22660, , ,80549      ,4,8,12,Wellington town,115,115,28963346,1,2,450000,0,0,0,10,58,12477136,115,115,28963346,1,2,450000,0,0,0,10,58,12477136
2019,08,659000,027,1350,83450 ,00000 ,568 ,999,99999, , ,81252      ,4,8,12,Westcliffe town,5,5,1043500,0,0,0,0,0,0,0,0,0,5,5,1043500,0,0,0,0,0,0,0,0,0
2019,08,661000,001,1355,83835 ,00000 ,63696 ,216,19740,2, ,80031      ,4,8,12,Westminster,108,108,29642441,0,0,0,0,0,0,3,242,28772039,108,108,29642441,0,0,0,0,0,0,3,242,28772039
2019,08,665000,059,1360,84440 ,00000 ,30166 ,216,19740, , ,800338001  ,4,8,12,Wheat Ridge,42,42,11139964,2,4,884799,1,4,765696,0,0,0,42,42,11139964,2,4,884799,1,4,765696,0,0,0
2019,08,667000,087,1363,84770 ,00000 ,893 ,999,99999, , ,806548933  ,4,8,0,Wiggins town,68,68,10208614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,671000,043,1370,85155 ,00000 ,662 ,999,99999, , ,81226      ,4,8,12,Williamsburg town,4,4,290000,0,0,0,0,0,0,0,0,0,4,4,290000,0,0,0,0,0,0,0,0,0
2019,08,673000,123,4560,85485 ,00000 ,14070 ,216,24540,2, ,80550      ,4,8,12,Windsor town,802,802,221902795,0,0,0,3,11,2560035,11,85,14647952,802,802,221902795,0,0,0,3,11,2560035,11,85,14647952
2019,08,675000,049,1377,85705 ,00000 ,999 ,999,99999,2, ,80482      ,4,8,0,Winter Park town,84,84,28449228,0,0,0,0,0,0,1,16,2379362,0,0,0,0,0,0,0,0,0,0,0,0
2019,08,677000,119,1380,86090 ,00000 ,7200 ,999,17820, , ,80866      ,4,8,12,Woodland Park,29,29,12035548,0,0,0,0,0,0,0,0,0,29,29,12035548,0,0,0,0,0,0,0,0,0
2019,08,679000,125,1385,86310 ,00000 ,2342 ,999,99999, , ,80758      ,4,8,12,Wray,1,1,320000,0,0,0,0,0,0,0,0,0,1,1,320000,0,0,0,0,0,0,0,0,0
2019,08,683000,125,1395,86750 ,00000 ,3524 ,999,99999, , ,80759      ,4,8,12,Yuma,2,2,254250,1,2,90000,0,0,0,0,0,0,2,2,254250,1,2,90000,0,0,0,0,0,0
